DOCID,Site,Contractor,Act,Activity,Date_Of_Month,Month,Year,RemindDays
"0","Mumbai","Wipro Infotech Ltd.","LWF","Register of Wages","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","LWF","Registration if Applicable","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","LWF","Remittance Returns cum Challans","30","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Maternity","Register Maintenance","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Maternity","Submission of Annual Returns","15","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","Min. Wages","Form I Register of Fine","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Min. Wages","Form II Register of Deduction","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Min. Wages","Form III Annual Returns","31","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","Min. Wages","Form IV Register of Overtime","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","National  Festival Holidays","Annual Return (as applicable)","31","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","National  Festival Holidays","Display List of Holiday","31","12","","0"
"0","Mumbai","Wipro Infotech Ltd.","National  Festival Holidays","Register of Leave","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Payment of Wages","Form I Register of Fine","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Payment of Wages","Form II Register of Deduction","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Payment of Wages","Form III Register of Advance","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Payment of Wages","Form IV Annual Return","15","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","Payment of Wages","Form-III Register of Advance","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","PF","Monthly Deposit","15","","","0"
"0","Mumbai","Wipro Infotech Ltd.","PF","PF ECR","15","","","0"
"0","Mumbai","Wipro Infotech Ltd.","PF","Registration","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","PF","Transfer","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","PF","Withdrawal","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Private Security","Security License","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Professional Tax","Registration","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Professional Tax","Remittance by Due Date","30","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Professional Tax","Returns under the Act","30","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","S and E","Employment Register","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","S and E","Leave Registers","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","S and E","Register of Attendance","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","S and E","Register of Wages","25","","","0"
"0","Mumbai","Wipro Infotech Ltd.","S and E","Registration/Renewal/Amendments/Surrender","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","S and E","Submission of Returns","15","2","","0"
"0","Mumbai","Wipro Infotech Ltd.","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Wipro Infotech Ltd.","Standing Orders","Certified Standing Orders","30","12","","0"
"0","Mumbai","Wipro Limited","Apprentices Act","Half Yearly (Form APP-2 Details of new apprentics)","30","4","","0"
"0","Mumbai","Wipro Limited","Apprentices Act","Half Yearly (Form APP-3 notice of completion of training)","30","4","","0"
"0","Mumbai","Wipro Limited","Apprentices Act","Return","31","2","","0"
"0","Mumbai","Wipro Limited","Boilers Act","Annual Report","0","","","0"
"0","Mumbai","Wipro Limited","Bonus Act","Form A Computation of Allocable Surplus","31","10","","0"
"0","Mumbai","Wipro Limited","Bonus Act","Form B Set -on and set-off of Allocable Surplus","31","10","","0"
"0","Mumbai","Wipro Limited","Bonus Act","Form C Register of Bonus Paid to Employees","30","11","","0"
"0","Mumbai","Wipro Limited","Bonus Act","Form D Annual Return","31","12","","0"
"0","Mumbai","Wipro Limited","Building and Const.","Deposition of Cess","0","","","0"
"0","Mumbai","Wipro Limited","Building and Const.","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Mumbai","Wipro Limited","Building and Const.","Register Maintenance","30","2","","0"
"0","Mumbai","Wipro Limited","Building and Const.","Submission of Returns","30","2","","0"
"0","Mumbai","Wipro Limited","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","Wipro Limited","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Form X Employment Card","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Form XI Services Certificate","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Form XIX Wage Slip","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Form XVI Register of Employment","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Form XVII Register of wages","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Form XX Register of Deductions for Damage or Loss","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Form XXI Register of Fines","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Form XXII Register of Advances","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Form XXIII Register of Over Times","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","From XIII Register of workmen by Contractor","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Obtaining of License as a CONTRACTOR","0","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Status of Form V","0","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Submission of Form VI-A (commencement of work)","0","","","0"
"0","Mumbai","Wipro Limited","CLRA - Cont","Submission of Returns","31","2","","0"
"0","Mumbai","Wipro Limited","CLRA - PE","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Mumbai","Wipro Limited","CLRA - PE","Register Maintenance","25","","","0"
"0","Mumbai","Wipro Limited","CLRA - PE","Submission of Form VI-B","0","","","0"
"0","Mumbai","Wipro Limited","CLRA - PE","Submission of Returns","15","2","","0"
"0","Mumbai","Wipro Limited","DVAT","Tax Deposit","20","","","0"
"0","Mumbai","Wipro Limited","Employ Comp.","Submission of Returns","0","","","0"
"0","Mumbai","Wipro Limited","Employment Exch.","Biannual Return (ER-II)","30","10","","0"
"0","Mumbai","Wipro Limited","Employment Exch.","Notification/Intimation of Vacancies ( 15 days before onboarding )","0","","","0"
"0","Mumbai","Wipro Limited","Employment Exch.","Quarterly Return (ER-I)","30","4","","0"
"0","Mumbai","Wipro Limited","Equal Remu.","Register Maintanence (Form D)","25","","","0"
"0","Mumbai","Wipro Limited","ESI","Accident Report","0","","","0"
"0","Mumbai","Wipro Limited","ESI","ESIC ECR","21","","","0"
"0","Mumbai","Wipro Limited","ESI","Monthly Deposit","21","","","0"
"0","Mumbai","Wipro Limited","ESI","Registration","0","","","0"
"0","Mumbai","Wipro Limited","ESI","Return","30","4","","0"
"0","Mumbai","Wipro Limited","Explosives Act","License","0","","","0"
"0","Mumbai","Wipro Limited","Factories Act","Combined Annual Return","31","2","","0"
"0","Mumbai","Wipro Limited","Factories Act","Half Yearly Return","31","7","","0"
"0","Mumbai","Wipro Limited","Factories Act","Leave with Wages Register","25","","","0"
"0","Mumbai","Wipro Limited","Factories Act","License Obtained","0","","","0"
"0","Mumbai","Wipro Limited","Factories Act","Notice of Period of Work","0","","","0"
"0","Mumbai","Wipro Limited","Factories Act","Notification of Accident","0","","","0"
"0","Mumbai","Wipro Limited","Factories Act","Register Maintained hoist and Lift","25","","","0"
"0","Mumbai","Wipro Limited","Factories Act","Register of Compensatory Holidays","25","","","0"
"0","Mumbai","Wipro Limited","Factories Act","Register of Examination of Eye Sight","30","12","","0"
"0","Mumbai","Wipro Limited","Factories Act","Register of Medical Examination","30","12","","0"
"0","Mumbai","Wipro Limited","Factories Act","Register of Medical Examination of Canteen Staff","30","12","","0"
"0","Mumbai","Wipro Limited","Factories Act","Register of Muster Roll Adult Workers","25","","","0"
"0","Mumbai","Wipro Limited","Factories Act","Register of Specially Trained Adult Workers","25","","","0"
"0","Mumbai","Wipro Limited","Factories Act","Register of White Washing","30","4","","0"
"0","Mumbai","Wipro Limited","Factories Act","Report of Accident and Dangerous Occuurences","0","","","0"
"0","Mumbai","Wipro Limited","Factories Act","Service Card","25","","","0"
"0","Mumbai","Wipro Limited","Food Safety","License for Food Supply and Serve","0","","","0"
"0","Mumbai","Wipro Limited","Gratuity","Form A Notice of Opening","0","","","0"
"0","Mumbai","Wipro Limited","Gratuity","Form B If Any Change Occurred","0","","","0"
"0","Mumbai","Wipro Limited","Gratuity","Form L - Notice for Payment of Gratuity to Individuals","0","","","0"
"0","Mumbai","Wipro Limited","Gratuity","Obtaining of Form F from Individuals","0","","","0"
"0","Mumbai","Wipro Limited","Industrial Disputes","Progress Report on Constitution and functioning of Works Committee","0","","","0"
"0","Mumbai","Wipro Limited","Inter State Migrant","Half Yearly Return","31","5","","0"
"0","Mumbai","Wipro Limited","Inter State Migrant","License if Applicable (Form-VIII)","0","","","0"
"0","Mumbai","Wipro Limited","Inter State Migrant","Return & Reports","15","2","","0"
"0","Mumbai","Wipro Limited","LWF","Annual Return","31","2","","0"
"0","Mumbai","Wipro Limited","LWF","Register of Payment of Unclaimed Wages","31","2","","0"
"0","Mumbai","Wipro Limited","LWF","Register of Wages","25","","","0"
"0","Mumbai","Wipro Limited","LWF","Registration if Applicable","0","","","0"
"0","Mumbai","Wipro Limited","LWF","Remittance Returns cum Challans","30","","","0"
"0","Mumbai","Wipro Limited","Maternity","Register Maintenance","25","","","0"
"0","Mumbai","Wipro Limited","Maternity","Submission of Annual Returns","15","2","","0"
"0","Mumbai","Wipro Limited","Min. Wages","Form I Register of Fine","25","","","0"
"0","Mumbai","Wipro Limited","Min. Wages","Form II Register of Deduction","25","","","0"
"0","Mumbai","Wipro Limited","Min. Wages","Form III Annual Returns","31","2","","0"
"0","Mumbai","Wipro Limited","Min. Wages","Form IV Register of Overtime","25","","","0"
"0","Mumbai","Wipro Limited","National  Festival Holidays","Annual Return (as applicable)","31","2","","0"
"0","Mumbai","Wipro Limited","National  Festival Holidays","Display List of Holiday","31","12","","0"
"0","Mumbai","Wipro Limited","National  Festival Holidays","Register of Leave","25","","","0"
"0","Mumbai","Wipro Limited","Payment of Wages","Form I Register of Fine","25","","","0"
"0","Mumbai","Wipro Limited","Payment of Wages","Form II Register of Deduction","25","","","0"
"0","Mumbai","Wipro Limited","Payment of Wages","Form III Register of Advance","25","","","0"
"0","Mumbai","Wipro Limited","Payment of Wages","Form IV Annual Return","15","2","","0"
"0","Mumbai","Wipro Limited","Payment of Wages","Form-III Register of Advance","25","","","0"
"0","Mumbai","Wipro Limited","PF","Monthly Deposit","15","","","0"
"0","Mumbai","Wipro Limited","PF","PF ECR","15","","","0"
"0","Mumbai","Wipro Limited","PF","Registration","0","","","0"
"0","Mumbai","Wipro Limited","PF","Transfer","0","","","0"
"0","Mumbai","Wipro Limited","PF","Withdrawal","0","","","0"
"0","Mumbai","Wipro Limited","Private Security","Security License","0","","","0"
"0","Mumbai","Wipro Limited","Professional Tax","Registration","0","","","0"
"0","Mumbai","Wipro Limited","Professional Tax","Remittance by Due Date","30","","","0"
"0","Mumbai","Wipro Limited","Professional Tax","Returns under the Act","30","","","0"
"0","Mumbai","Wipro Limited","Prohibition of Smoking","Notice Display","0","","","0"
"0","Mumbai","Wipro Limited","S and E","Employment Register","25","","","0"
"0","Mumbai","Wipro Limited","S and E","Leave Registers","25","","","0"
"0","Mumbai","Wipro Limited","S and E","Register of Attendance","25","","","0"
"0","Mumbai","Wipro Limited","S and E","Register of Wages","25","","","0"
"0","Mumbai","Wipro Limited","S and E","Registration/Renewal/Amendments/Surrender","0","","","0"
"0","Mumbai","Wipro Limited","S and E","Submission of Returns","15","2","","0"
"0","Mumbai","Wipro Limited","Sexual Harassment","Copy of Board of Committee Member","0","","","0"
"0","Mumbai","Wipro Limited","Sexual Harassment","Copy of Sexual Harassment Policy","0","","","0"
"0","Mumbai","Wipro Limited","Standing Orders","Certified Standing Orders","30","12","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Apprentices Act","Half Yearly (Form APP-2 Details of new apprentics)","30","4","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Apprentices Act","Half Yearly (Form APP-3 notice of completion of training)","30","4","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Apprentices Act","Return","31","2","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Boilers Act","Annual Report","0","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Bonus Act","Form A Computation of Allocable Surplus","31","10","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Bonus Act","Form B Set -on and set-off of Allocable Surplus","31","10","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Bonus Act","Form C Register of Bonus Paid to Employees","30","11","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Bonus Act","Form D Annual Return","31","12","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Building and Const.","Deposition of Cess","0","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Building and Const.","Principal Employer Registration/Renewal/Amendments","0","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Building and Const.","Register Maintenance","30","2","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Building and Const.","Submission of Returns","30","2","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Child Labour","Disply of Notice/Abstract","30","12","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","Child Labour","Form 2 Register of Children employed or Permitted to Work","30","12","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","CLRA - Cont","Form X Employment Card","25","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","CLRA - Cont","Form XI Services Certificate","25","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","CLRA - Cont","Form XIX Wage Slip","25","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","CLRA - Cont","Form XVI Register of Employment","25","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","CLRA - Cont","Form XVII Register of wages","25","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","CLRA - Cont","Form XX Register of Deductions for Damage or Loss","25","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","CLRA - Cont","Form XXI Register of Fines","25","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","CLRA - Cont","Form XXII Register of Advances","25","","","0"
"0","Mumbai","World Class Services Pvt.Ltd.","CLRA - Cont","Form XXIII Register of Over Times","25","","","0"
